INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,SHIP_CLASS,IMO,E_CO2_kg,E_SOx_kg,E_NOx_kg,E_PM_kg,E_CH4_kg,E_CO_kg,E_N2O_kg,E_BC_kg,E_NMVOC_kg,E_PM10_kg,E_PM2.5_kg,DURATION,PDemand_kW,FuelConsumption_tonnes,
56740,56700,HAMBURG HARBOR,PG,-1.633333333,149.9666667,1,38,S,149,58,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56820,56700,KOKOPO,PG,-4.333333333,152.2666667,4,20,S,152,16,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56835,56700,KIMBE,PG,-5.133333333,150.5333333,5,8,S,150,32,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56855,56700,KIETA,PG,-6.216666667,155.6333333,6,13,S,155,38,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56970,56940,GIZO HARBOR,SB,-8.1,156.85,8,6,S,156,51,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56320,56050,NONOPAPA,US,21.86666667,-160.2333333,21,52,N,160,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55670,55665,APIA,WS,-13.81666667,-171.7666667,13,49,S,171,46,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55680,55675,PAGO PAGO HARBOR,AS,-14.28333333,-170.6666667,14,17,S,170,40,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55695,55685,ALOFI,NU,-19.03333333,-169.9333333,19,2,S,169,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55740,55700,AVATIU,CK,-21.2,-159.7833333,21,12,S,159,47,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44752,44360,NEMRUT LIMANI BAY,TR,38.76666667,26.91666667,38,46,N,26,55,E,0,0,145175,1477,1613,1263,1219,824,812,541,1402,1902,684,0,0,0,0
44770,44360,KUSADASI,TR,37.86666667,27.25,37,52,N,27,15,E,0,0,734412,1263,1148,1695,677,883,1330,553,1620,1414,1612,0,0,0,0
44805,44360,MARMARIS,TR,36.85,28.28333333,36,51,N,28,17,E,0,0,230094,1894,1592,618,946,1947,1361,1275,1853,719,1233,0,0,0,0
44810,44360,FETHIYE,TR,36.63333333,29.1,36,38,N,29,6,E,0,0,715785,1551,1001,1948,1206,687,629,1944,614,672,1626,0,0,0,0
44320,44275,SOKHUMI,GE,42.98333333,40.98333333,42,59,N,40,59,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43745,43620,CHORNOMORS KE,UA,45.51666667,32.7,45,31,N,32,42,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43750,43620,YEVPATORIYA,UA,45.2,33.38333333,45,12,N,33,23,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43760,43620,SEVASTOPOL,UA,44.61666667,33.53333333,44,37,N,33,32,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43780,43620,BALAKLAVA,UA,44.5,33.6,44,30,N,33,36,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43790,43620,YALTA,UA,44.48333333,34.16666667,44,29,N,34,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43810,43620,ALUSHTA,UA,44.68333333,34.41666667,44,41,N,34,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43835,43620,SUDAK,UA,44.85,34.98333333,44,51,N,34,59,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43850,43620,FEODOSIYA,UA,45.01666667,35.43333333,45,1,N,35,26,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35760,35720,BOULOGNE-SUR-MER,FR,50.73333333,1.6,50,44,N,1,36,E,0,0,530529,1081,769,1100,999,707,508,1567,1525,799,1079,0,0,0,0
35830,35720,FECAMP,FR,49.76666667,0.3666666667,49,46,N,0,22,E,0,0,518045,1032,1010,728,1197,804,1429,662,1756,917,1041,0,0,0,0
35860,35720,HONFLEUR,FR,49.41666667,0.2166666667,49,25,N,0,13,E,0,0,196683,1130,1510,1005,1577,1009,1844,1456,1246,826,1634,0,0,0,0
35950,35720,RADE DE CHERBOURG,FR,49.65,-1.633333333,49,39,N,1,38,W,0,0,111421,1434,1434,615,1333,1113,645,1466,800,1626,843,0,0,0,0
35390,35220,DARTMOUTH HARBOUR,GB,50.35,-3.616666667,50,21,N,3,37,W,0,0,621348,1126,1685,1983,1906,1375,1842,847,1312,1207,985,0,0,0,0
34850,34710,FISHGUARD,GB,52.01666667,-4.983333333,52,1,N,4,59,W,0,0,418994,1031,579,675,1925,901,1344,1600,1449,1885,1698,0,0,0,0
34880,34710,MILFORD HAVEN,GB,51.71666667,-5.033333333,51,43,N,5,2,W,0,0,674417,1197,1334,747,1078,690,1816,533,1888,970,1132,0,0,0,0
34950,34710,SWANSEA,GB,51.61666667,-3.95,51,37,N,3,57,W,0,0,247922,732,1963,1198,950,778,1833,1979,1267,1853,523,0,0,0,0
62810,62530,SEVERODVINSK,RU,64.56666667,39.78333333,64,34,N,39,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62840,62530,RABOCHEOSTROVSK,RU,64.98333333,34.78333333,64,59,N,34,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62890,62530,KANDALAKSHA,RU,67.13333333,32.41666667,67,8,N,32,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62900,62530,BOLSHAYA PIRYU GUBA,RU,66.66666667,34.36666667,66,40,N,34,22,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62910,62530,OSTROVNOY GREMIKHA,RU,68.05,39.51666667,68,3,N,39,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62950,62530,MURMANSK,RU,68.98333333,33.05,68,59,N,33,3,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62970,62530,MYS ABRAM,RU,68.98333333,33.03333333,68,59,N,33,2,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63070,63060,ELLEFSEN HARBOR,AQ,-60.73333333,-45.03333333,60,44,S,45,2,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63080,63060,SCOTIA BAY,AQ,-60.75,-44.71666667,60,45,S,44,43,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63090,63060,ADMIRALTY BAY,AQ,-62.08333333,-58.41666667,62,5,S,58,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63095,63060,PORT FOSTER,AQ,-62.95,-60.63333333,62,57,S,60,38,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63100,63060,PORT LOCKROY,AQ,-64.81666667,-63.5,64,49,S,63,30,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63110,63060,MELCHIOR HARBOR,AQ,-64.31666667,-63,64,19,S,63,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63120,63060,ANDERSEN HARBOR,AQ,-64.31666667,-62.93333333,64,19,S,62,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62550,62530,BUKHTA NAGAYEVA (MAGADAN),RU,59.56666667,150.7166667,59,34,N,150,43,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,8650,SOUTHWEST PASS,US,28.45,-90.7,28,27,N,90,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8890,8650,TRI-CITY PORT,US,38.71666667,-90.2,38,43,N,90,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62140,61100,MOJI KO,JP,33.95,130.9666667,33,57,N,130,58,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,47950,RAS BADRAN OIL TERMINAL,EG,28.95,33.16666667,28,57,N,33,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48035,47950,SOKHNA PORT GAS TANKER TERMINAL,EG,29.68333333,32.36666667,29,41,N,32,22,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48475,48410,BANDAR-E PARS TERMINAL,IR,27.53333333,52.53333333,27,32,N,52,32,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48464,48410,BARKAN OIL-LOADING TERMINAL,IR,29.73333333,50.16666667,29,44,N,50,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48404,48375,KHAWR AL ZUBAIR,IQ,30.18333333,47.9,30,11,N,47,54,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48406,48375,KHAWR AL ZUBAIR LNG TERMINAL,IQ,30.13333333,47.91666667,30,8,N,47,55,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48342,48330,JU AYMAH LPG TERMINAL,SA,26.86666667,50.05,26,52,N,50,3,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48341,48330,RAS AL GHAR,SA,26.9,49.86666667,26,54,N,49,52,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48280,48260,HULAYLAH OIL TERMINAL,AE,25.98333333,55.93333333,25,59,N,55,56,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48214,48195,RUDUM TERMINAL,YE,13.98333333,47.91666667,13,59,N,47,55,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48216,48195,BALHAF,YE,13.96666667,48.18333333,13,58,N,48,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54940,54700,PORT DALRYMPLE,AU,-41.13333333,146.8333333,41,8,S,146,50,E,0,0,92678,638,1150,1381,1598,1386,633,1630,846,1821,1559,0,0,0,0
54565,53290,CAPE CUVIER,AU,-24.21666667,113.3833333,24,13,S,113,23,E,0,0,778035,553,1637,1791,1100,672,1152,1427,1195,1740,1942,0,0,0,0
54210,53290,KLEIN POINT,AU,-34.96666667,137.7666667,34,58,S,137,46,E,0,0,351938,1314,1289,1585,601,1027,1552,1929,1562,797,1062,0,0,0,0
54555,53290,USELESS LOOP,AU,-26.08333333,113.4,26,5,S,113,24,E,0,0,362676,736,696,675,712,665,1518,1921,1425,1252,732,0,0,0,0
56272,56050,BARBER'S POINT,US,21.31666667,-158.1166667,21,19,N,158,7,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56975,56940,PORT NORO,SB,-8.216666667,157.1833333,8,13,S,157,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57657,57510,THANH HOA,VN,10.81666667,106.7666667,10,49,N,106,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57660,57510,NGHE TINH,VN,18.76666667,105.7666667,18,46,N,105,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40745,40390,PORTO DI CHIOGGIA,IT,45.23333333,12.3,45,14,N,12,18,E,0,0,464418,950,1491,819,1923,728,1911,1547,675,988,1875,0,0,0,0
57575,57510,CAT LAI,VN,10.75,106.7833333,10,45,N,106,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57953,57880,MAILIAO,TW,23.78333333,120.1666667,23,47,N,120,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57862,57855,CHAOZHOU,CN,23.61666667,117.0833333,23,37,N,117,5,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59974,59850,CHANGSHU,CN,31.76666667,120.95,31,46,N,120,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60233,59850,DANDONG,CN,39.81666667,124.15,39,49,N,124,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57859,57855,HUIZHOU,CN,22.71666667,114.5166667,22,43,N,114,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57864,57855,DONGSHAN,CN,23.75,117.5166667,23,45,N,117,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60125,59850,LANSHAN,CN,30.1,119.3666667,30,6,N,119,22,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60165,59850,PENGLAI,CN,37.81666667,120.8333333,37,49,N,120,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57874,57855,QUANZHOU,CN,24.88333333,118.6,24,53,N,118,36,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60133,59850,RIZHAO,CN,35.38333333,119.5666667,35,23,N,119,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59976,59850,TAICANG,CN,31.65,121.2,31,39,N,121,12,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60193,59850,TANGSHAN (JINGTANG),CN,39.2,119.0166667,39,12,N,119,1,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57876,57855,XIUYU,CN,25.23333333,118.9833333,25,14,N,118,59,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57872,57855,ZHANGZHOU,CN,24.68333333,118.15,24,41,N,118,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31040,30980,IJMUIDEN,NL,52.46666667,4.583333333,52,28,N,4,35,E,0,0,344559,1562,1691,868,539,1579,855,1848,1427,507,940,0,0,0,0
31050,30980,ZAANDAM,NL,52.43333333,4.833333333,52,26,N,4,50,E,0,0,211988,1891,1824,509,1123,1194,783,1229,1868,1447,1804,0,0,0,0
31070,30980,SCHEVENINGEN,NL,52.1,4.266666667,52,6,N,4,16,E,0,0,447405,1697,1138,1834,1704,1379,922,1948,1752,1668,1421,0,0,0,0
31080,30980,HOEK VAN HOLLAND,NL,51.95,4.133333333,51,57,N,4,8,E,0,0,850479,828,1526,706,1020,1345,1304,690,1829,539,1254,0,0,0,0
31085,30980,EUROPOORT,NL,51.95,4.116666667,51,57,N,4,7,E,0,0,806231,826,1258,1603,1173,586,1573,929,1802,1114,1644,0,0,0,0
31100,30980,MAASSLUIS,NL,51.91666667,4.25,51,55,N,4,15,E,0,0,330050,1215,1251,1744,885,908,1006,1989,1431,760,1453,0,0,0,0
31120,30980,VLAARDINGEN,NL,51.9,4.35,51,54,N,4,21,E,0,0,157913,816,1840,1229,843,777,913,846,1823,1271,1335,0,0,0,0
46640,46635,WALVIS BAY,NA,-22.95,14.5,22,57,S,14,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46830,46725,EAST LONDON,ZA,-33.03333333,27.91666667,33,2,S,27,55,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46850,46725,DURBAN,ZA,-29.86666667,31.06666667,29,52,S,31,4,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46880,46860,INHAMBANE,MZ,-23.91666667,35.4,23,55,S,35,24,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46890,46860,BEIRA,MZ,-19.83333333,34.83333333,19,50,S,34,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46920,46860,PORTO BELO,MZ,-17.7,37.18333333,17,42,S,37,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46925,46860,PEBANE,MZ,-17.26666667,38.15,17,16,S,38,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46940,46860,PEMBA,MZ,-12.96666667,40.5,12,58,S,40,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46950,46860,IBO,MZ,-12.33333333,40.61666667,12,20,S,40,37,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47000,46965,KILWA KIVINJE,TZ,-8.733333333,39.41666667,8,44,S,39,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47005,46965,MJIMWEMA TERMINAL,TZ,-6.816666667,39.36666667,6,49,S,39,22,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47030,46965,TANGA,TZ,-5.083333333,39.11666667,5,5,S,39,7,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47050,46965,ZANZIBAR,TZ,-6.166666667,39.18333333,6,10,S,39,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47130,47120,KISMAAYO,SO,-0.3666666667,42.55,0,22,S,42,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47140,47120,BARAAWE,SO,1.1,44.05,1,6,N,44,3,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47220,47210,VICTORIA,SC,-4.616666667,55.45,4,37,S,55,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47300,47295,MORONI,KM,-11.7,43.25,11,42,S,43,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47340,47295,DZAOUDZI,KM,-12.78333333,45.25,12,47,S,45,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47360,47350,ANDOANY,MG,-13.4,48.3,13,24,S,48,18,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47430,47350,MORONDAVA,MG,-20.28333333,44.3,20,17,S,44,18,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27780,27380,RAUMA,FI,61.13333333,21.5,61,8,N,21,30,E,0,0,684568,599,1005,555,1961,620,1433,1715,1196,990,1369,0,0,0,0
27790,27380,UUSIKAUPUNKI,FI,60.8,21.4,60,48,N,21,24,E,0,0,883378,918,943,1914,527,1475,1179,770,1211,1882,1956,0,0,0,0
27805,27380,NAANTALI,FI,60.46666667,22.01666667,60,28,N,22,1,E,0,0,409753,888,1347,1394,1911,1378,1968,902,1254,1232,1186,0,0,0,0
27820,27380,TURKU,FI,60.45,22.23333333,60,27,N,22,14,E,0,0,181434,1470,1371,1420,1044,521,1635,606,1655,813,685,0,0,0,0
51502,51480,UDANG OILFIELD,ID,4.033333333,106.4833333,4,2,N,106,29,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27870,27380,SIGNILSKAR,FI,60.2,19.33333333,60,12,N,19,20,E,0,0,96780,1249,886,1472,1676,511,1535,796,702,1968,767,0,0,0,0
51504,51480,WIDURI MARINE TERMINAL,ID,-4.666666667,106.65,4,40,S,106,39,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27920,27380,MARIEHAMN,FI,60.1,19.91666667,60,6,N,19,55,E,0,0,286367,1949,1528,1303,1746,1903,1844,782,822,755,1248,0,0,0,0
53142,53140,KUMUL,PG,-8.1,144.5666667,8,6,S,144,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43900,43620,KERCH,UA,45.35,36.48333333,45,21,N,36,29,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43940,43620,HENICHESK,UA,46.16666667,34.81666667,46,10,N,34,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43950,43620,KYRYLIVKA,UA,46.35,35.36666667,46,21,N,35,22,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000,43620,BERDYANSK,UA,46.75,36.78333333,46,45,N,36,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44010,43620,MARIUPOL,UA,47.08333333,37.56666667,47,5,N,37,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44060,44030,TAGANROG,RU,47.2,38.95,47,12,N,38,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44070,44030,ROSTOV-NA-DONU,RU,47.16666667,39.71666667,47,10,N,39,43,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44080,44030,AZOV,RU,47.1,39.43333333,47,6,N,39,26,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44090,44030,YEYSK,RU,46.73333333,38.26666667,46,44,N,38,16,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44140,44030,TEMRYUK,RU,45.35,37.35,45,21,N,37,21,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44180,44030,ANAPA,RU,44.88333333,37.31666667,44,53,N,37,19,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44200,44030,NOVOROSSIYSK,RU,44.71666667,37.78333333,44,43,N,37,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44230,44030,TUAPSE,RU,44.1,39.06666667,44,6,N,39,4,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44240,44030,SOCHI,RU,43.58333333,39.73333333,43,35,N,39,44,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44270,44030,ADLER,RU,43.43333333,39.93333333,43,26,N,39,56,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43710,43620,SKADOVS'K,UA,46.1,32.91666667,46,6,N,32,55,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43720,43620,KHORLY,UA,46.08333333,33.28333333,46,5,N,33,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43030,42870,MILOS,GR,36.71666667,24.45,36,43,N,24,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43100,43080,SOUDHA,GR,35.48333333,24.18333333,35,29,N,24,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43130,43080,IRAKLION,GR,35.35,25.15,35,21,N,25,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43150,43080,SITIA,GR,35.21666667,26.13333333,35,13,N,26,8,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43165,43080,KALI LIMENES,GR,34.93333333,24.83333333,34,56,N,24,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43210,43180,RODHOS,GR,36.45,28.23333333,36,27,N,28,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43250,43180,LIMIN KOS,GR,36.9,27.28333333,36,54,N,27,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43260,43180,KALIMNOS,GR,36.95,26.98333333,36,57,N,26,59,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43280,43180,LAKKI,GR,37.13333333,26.85,37,8,N,26,51,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43370,43325,ECEABAT,TR,40.18333333,26.36666667,40,11,N,26,22,E,0,0,608294,909,1664,1484,517,899,1836,1011,1583,521,967,0,0,0,0
43380,43325,GELIBOLU,TR,40.4,26.66666667,40,24,N,26,40,E,0,0,420255,745,1990,1086,1129,1724,819,1306,1259,886,1260,0,0,0,0
43390,43325,TEKIRDAG,TR,40.98333333,27.51666667,40,59,N,27,31,E,0,0,406456,1525,1540,569,1090,903,1737,839,687,1419,1922,0,0,0,0
43420,43325,ISTANBUL,TR,41.01666667,28.96666667,41,1,N,28,58,E,0,0,741476,716,1695,1157,1929,1661,1425,1707,742,1358,935,0,0,0,0
43430,43325,DEFTERDAR BURNU,TR,41.05,29.03333333,41,3,N,29,2,E,0,0,544002,1780,1346,1506,1470,1124,1398,921,743,1048,1492,0,0,0,0
43435,43325,ISTINYE,TR,41.11666667,29.05,41,7,N,29,3,E,0,0,311528,847,1309,1918,918,1852,606,805,788,1477,724,0,0,0,0
43500,43460,BURGAS,BG,42.48333333,27.48333333,42,29,N,27,29,E,0,0,845850,1422,655,1909,1027,1446,855,1689,1406,1700,1273,0,0,0,0
55770,55765,VAITAPE,PF,-16.5,-151.75,16,30,S,151,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55800,55765,UTUROA,PF,-16.73333333,-151.45,16,44,S,151,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55840,55765,PAPEETE,PF,-17.53333333,-149.5833333,17,32,S,149,35,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55960,55860,PORT RIKITEA,PF,-23.11666667,-134.9666667,23,7,S,134,58,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56010,56000,ATUONA,PF,-9.816666667,-139.0333333,9,49,S,139,2,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56015,56000,BAIE TAIOHAE,PF,-8.933333333,-140.0833333,8,56,S,140,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56025,56019,CANTON ISLAND,KI,-2.833333333,-171.7166667,2,50,S,171,43,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56039,56037,ENGLISH HARBOR,KI,3.85,-159.3666667,3,51,N,159,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56070,56050,HONOKAA,US,20.1,-155.4666667,20,6,N,155,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56090,56050,HILO,US,19.73333333,-155.0666667,19,44,N,155,4,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62145,61100,KANDA,JP,33.78333333,131.0166667,33,47,N,131,1,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62160,61100,OITA KO,JP,33.25,131.6666667,33,15,N,131,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62165,61100,SAGANOSEKI KO,JP,33.25,131.8666667,33,15,N,131,52,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62170,61100,TSUKUMI KO,JP,33.08333333,131.8666667,33,5,N,131,52,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62175,61100,SAIKI KO,JP,32.96666667,131.9333333,32,58,N,131,56,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62190,61100,HOSOSHIMA KO,JP,32.43333333,131.6666667,32,26,N,131,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62220,61100,KAGOSHIMA KO,JP,31.58333333,130.5666667,31,35,N,130,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62224,61100,SHIBUSHI WAN,JP,31.46666667,131.1,31,28,N,131,6,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62225,61100,KIIRE,JP,31.38333333,130.55,31,23,N,130,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62250,61100,MINAMATA KO,JP,32.2,130.3833333,32,12,N,130,23,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62255,61100,YATSUSHIRO KO,JP,32.5,130.5333333,32,30,N,130,32,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62280,61100,MISUMI KO,JP,32.6,130.4666667,32,36,N,130,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62290,61100,MIIKE KO,JP,33,130.4166667,33,0,N,130,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62360,61100,NAGASAKI,JP,32.71666667,129.85,32,43,N,129,51,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62380,61100,SASEBO,JP,33.16666667,129.7166667,33,10,N,129,43,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
